Type	Kimura	Genome_percent
DNA/hAT	18	0.113010083333
DNA/Harbinger	18	0.049855
DNA/Ginger	18	0
DNA/Academ	18	0.00485475
Other	18	0.039828
SINE	19	0.015318
LINE/R2	19	0.05888075
LINE/Jockey-I	19	0.0176700833333
LINE/R1	19	0.00902925
LINE/LOA	19	0
LINE/L2	19	0.000929666666667
LINE/CR1	19	0.00603908333333
LINE/RTE	19	0.104351416667
LINE	19	0.0128525
LINE/L1	19	5.79166666667e-05
LTR	19	0.00614941666667
LTR/Gypsy	19	0.281698166667
LTR/Copia	19	0.00722708333333
RC/Helitron	19	0.0161496666667
DNA/Transib	19	0
DNA/TcMar	19	0.0172766666667
DNA/Sola	19	0.000369083333333
DNA/PiggyBac	19	0.000167333333333
DNA/P	19	0.00218741666667
DNA	19	0.0629185
DNA/Maverick	19	0.05360275
DNA/Kolobok	19	7.78333333333e-05
DNA/hAT	19	0.11381475
DNA/Harbinger	19	0.0575890833333
DNA/Ginger	19	0
DNA/Academ	19	0.00492066666667
Other	19	0.03506475
SINE	20	0.01427
LINE/R2	20	0.0506371666667
LINE/Jockey-I	20	0.0162171666667
LINE/R1	20	0.00764891666667
LINE/LOA	20	0
LINE/L2	20	0.000832416666667
LINE/CR1	20	0.00557691666667
LINE/RTE	20	0.0983269166667
LINE	20	0.0113826666667
LINE/L1	20	4.225e-05
LTR	20	0.00485675
LTR/Gypsy	20	0.273053416667
LTR/Copia	20	0.00734375
RC/Helitron	20	0.0145648333333
DNA/Transib	20	0
DNA/TcMar	20	0.0145771666667
DNA/Sola	20	0.000316333333333
DNA/PiggyBac	20	0.000412916666667
DNA/P	20	0.00232791666667
DNA	20	0.0499775
DNA/Maverick	20	0.0492108333333
DNA/Kolobok	20	0
DNA/hAT	20	0.114352166667
DNA/Harbinger	20	0.0591566666667
DNA/Ginger	20	0
DNA/Academ	20	0.00432116666667
Other	20	0.0297900833333
SINE	21	0.0144641666667
LINE/R2	21	0.03897875
LINE/Jockey-I	21	0.0147475833333
LINE/R1	21	0.00816158333333
LINE/LOA	21	0
LINE/L2	21	0.000652666666667
LINE/CR1	21	0.0066425
LINE/RTE	21	0.0850923333333
LINE	21	0.0121288333333
LINE/L1	21	3.74166666667e-05
LTR	21	0.00433833333333
LTR/Gypsy	21	0.247236583333
LTR/Copia	21	0.00646466666667
RC/Helitron	21	0.01166775
DNA/Transib	21	0
DNA/TcMar	21	0.01380225
DNA/Sola	21	0.000560166666667
DNA/PiggyBac	21	0.000340916666667
DNA/P	21	0.00247325
DNA	21	0.0460005833333
DNA/Maverick	21	0.045305
