Type	Kimura	Genome_percent
LINE/L2	20	0.000434833333333
LINE/CR1	20	0.00427
LINE/RTE	20	0.110844083333
LINE	20	0.01062025
LINE/L1	20	0
LTR	20	0.00413533333333
LTR/Gypsy	20	0.0417163333333
LTR/Copia	20	0.00333025
RC/Helitron	20	0.02044225
DNA/Transib	20	8.075e-05
DNA/TcMar	20	0.00855475
DNA/Sola	20	0.000414666666667
DNA/PiggyBac	20	0.000301083333333
DNA/P	20	3.68333333333e-05
DNA	20	0.0289583333333
DNA/Maverick	20	0.238717
DNA/Kolobok	20	0.000211416666667
DNA/hAT	20	0.195171166667
DNA/Harbinger	20	0.00897416666667
DNA/Ginger	20	0
DNA/Academ	20	0.00176408333333
Other	20	0.0383076666667
SINE	21	0.0352315
LINE/R2	21	0.02717675
LINE/Jockey-I	21	0.0155785
LINE/R1	21	0.00448125
LINE/LOA	21	0
LINE/L2	21	0.000545
LINE/CR1	21	0.00460525
LINE/RTE	21	0.11756025
LINE	21	0.009619
LINE/L1	21	0
LTR	21	0.00572441666667
LTR/Gypsy	21	0.0379553333333
LTR/Copia	21	0.00292558333333
RC/Helitron	21	0.0181826666667
DNA/Transib	21	7.66666666667e-06
DNA/TcMar	21	0.00697541666667
DNA/Sola	21	0.000308166666667
DNA/PiggyBac	21	0.000133666666667
DNA/P	21	6.25833333333e-05
DNA	21	0.02536725
DNA/Maverick	21	0.215473666667
DNA/Kolobok	21	0.0002515
DNA/hAT	21	0.189068083333
DNA/Harbinger	21	0.0101369166667
DNA/Ginger	21	0
DNA/Academ	21	0.00154075
Other	21	0.0333125
SINE	22	0.0352346666667
LINE/R2	22	0.0237463333333
LINE/Jockey-I	22	0.016793
LINE/R1	22	0.00409525
LINE/LOA	22	0
LINE/L2	22	0.000606916666667
LINE/CR1	22	0.00469825
LINE/RTE	22	0.112958
LINE	22	0.0108953333333
LINE/L1	22	0
LTR	22	0.00581541666667
LTR/Gypsy	22	0.03724975
LTR/Copia	22	0.00186633333333
RC/Helitron	22	0.0158861666667
DNA/Transib	22	0
DNA/TcMar	22	0.00635266666667
DNA/Sola	22	0.000503666666667
DNA/PiggyBac	22	0.000220666666667
DNA/P	22	9.225e-05
DNA	22	0.02278275
DNA/Maverick	22	0.197376333333
DNA/Kolobok	22	0.00030775
DNA/hAT	22	0.1761775
DNA/Harbinger	22	0.00911158333333
DNA/Ginger	22	0
DNA/Academ	22	0.00136991666667
Other	22	0.02625725
SINE	23	0.0378229166667
LINE/R2	23	0.02164075
LINE/Jockey-I	23	0.01405075
LINE/R1	23	0.00248966666667
LINE/LOA	23	0
LINE/L2	23	0.000256666666667
LINE/CR1	23	0.00328408333333
LINE/RTE	23	0.102211166667
LINE	23	0.0107868333333
LINE/L1	23	0
LTR	23	0.00546675
LTR/Gypsy	23	0.0336344166667
LTR/Copia	23	0.00226441666667
RC/Helitron	23	0.0143180833333
DNA/Transib	23	1.69166666667e-05
DNA/TcMar	23	0.00635866666667
DNA/Sola	23	0.000242833333333
DNA/PiggyBac	23	0.000184666666667
DNA/P	23	3.31666666667e-05
DNA	23	0.0213663333333
DNA/Maverick	23	0.177727833333
DNA/Kolobok	23	0.000334833333333
DNA/hAT	23	0.16840525
DNA/Harbinger	23	0.00981058333333
DNA/Ginger	23	0
DNA/Academ	23	0.00161166666667
Other	23	0.0206015833333
SINE	24	0.0391124166667
LINE/R2	24	0.0168261666667
LINE/Jockey-I	24	0.0116113333333
LINE/R1	24	0.00323516666667
LINE/LOA	24	0
LINE/L2	24	0.000339583333333
LINE/CR1	24	0.0040655
LINE/RTE	24	0.09914475
LINE	24	0.0124626666667
LINE/L1	24	0
LTR	24	0.00609075
LTR/Gypsy	24	0.0338413333333
LTR/Copia	24	0.0021275
RC/Helitron	24	0.0141875833333
DNA/Transib	24	0
DNA/TcMar	24	0.00668158333333
DNA/Sola	24	0.000322416666667
DNA/PiggyBac	24	9.65e-05
DNA/P	24	5.05833333333e-05
DNA	24	0.0219713333333
DNA/Maverick	24	0.166240333333
DNA/Kolobok	24	0.000378666666667
DNA/hAT	24	0.1554565
DNA/Harbinger	24	0.0102214166667
DNA/Ginger	24	0
DNA/Academ	24	0.0009765
Other	24	0.0145321666667
SINE	25	0.0399815833333
LINE/R2	25	0.0125455833333
LINE/Jockey-I	25	0.0131209166667
LINE/R1	25	0.00359725
LINE/LOA	25	0
LINE/L2	25	0.000281583333333
LINE/CR1	25	0.00382083333333
LINE/RTE	25	0.0824126666667
LINE	25	0.0125859166667
LINE/L1	25	0
LTR	25	0.00526908333333
LTR/Gypsy	25	0.0322811666667
LTR/Copia	25	0.00155391666667
RC/Helitron	25	0.0117251666667
DNA/Transib	25	8.83333333333e-06
DNA/TcMar	25	0.0064915
DNA/Sola	25	0.00039325
DNA/PiggyBac	25	0.000135333333333
DNA/P	25	4.125e-05
DNA	25	0.0173206666667
DNA/Maverick	25	0.157159166667
DNA/Kolobok	25	0.00044775
DNA/hAT	25	0.1423895
DNA/Harbinger	25	0.00999441666667
DNA/Ginger	25	0
DNA/Academ	25	0.000801416666667
Other	25	0.0114655833333
SINE	26	0.0423533333333
LINE/R2	26	0.00992766666667
LINE/Jockey-I	26	0.0107756666667
LINE/R1	26	0.00376766666667
LINE/LOA	26	0
LINE/L2	26	0.000191916666667
LINE/CR1	26	0.00360183333333
LINE/RTE	26	0.0727435
LINE	26	0.0114118333333
LINE/L1	26	0
LTR	26	0.004943
LTR/Gypsy	26	0.0317975
LTR/Copia	26	0.00097675
RC/Helitron	26	0.0101904166667
DNA/Transib	26	0
DNA/TcMar	26	0.00482133333333
DNA/Sola	26	0.000373833333333
DNA/PiggyBac	26	0.000149416666667
DNA/P	26	2.475e-05
DNA	26	0.01818725
DNA/Maverick	26	0.14398575
DNA/Kolobok	26	0.000524166666667
DNA/hAT	26	0.129434
DNA/Harbinger	26	0.00960725
DNA/Ginger	26	0
DNA/Academ	26	0.0007025
Other	26	0.00850583333333
SINE	27	0.0424301666667
LINE/R2	27	0.00717458333333
LINE/Jockey-I	27	0.0117896666667
LINE/R1	27	0.00464666666667
LINE/LOA	27	0
LINE/L2	27	0.000296416666667
LINE/CR1	27	0.002739
LINE/RTE	27	0.05808575
LINE	27	0.0113555
LINE/L1	27	0
LTR	27	0.00546791666667
LTR/Gypsy	27	0.0303750833333
LTR/Copia	27	0.00128525
RC/Helitron	27	0.009127
DNA/Transib	27	0
DNA/TcMar	27	0.00497908333333
DNA/Sola	27	0.000535916666667
DNA/PiggyBac	27	8.95e-05
DNA/P	27	5.19166666667e-05
DNA	27	0.0180113333333
DNA/Maverick	27	0.136055833333
DNA/Kolobok	27	0.000849833333333
DNA/hAT	27	0.11847975
DNA/Harbinger	27	0.0099855
DNA/Ginger	27	0
DNA/Academ	27	0.000707833333333
Other	27	0.0070495
SINE	28	0.0385373333333
LINE/R2	28	0.005647
LINE/Jockey-I	28	0.0121669166667
LINE/R1	28	0.00411016666667
LINE/LOA	28	0
LINE/L2	28	0.000396083333333
LINE/CR1	28	0.00331525
LINE/RTE	28	0.04501675
LINE	28	0.0105189166667
LINE/L1	28	0
LTR	28	0.0059375
LTR/Gypsy	28	0.0283195833333
LTR/Copia	28	0.00075675
RC/Helitron	28	0.00683841666667
DNA/Transib	28	0
DNA/TcMar	28	0.0052305
DNA/Sola	28	0.000751916666667
DNA/PiggyBac	28	0.000195833333333
DNA/P	28	7e-05
DNA	28	0.0176998333333
DNA/Maverick	28	0.12353675
DNA/Kolobok	28	0.00095625
DNA/hAT	28	0.106886416667
DNA/Harbinger	28	0.00981158333333
DNA/Ginger	28	0
DNA/Academ	28	0.000879916666667
Other	28	0.00498058333333
SINE	29	0.0343140833333
LINE/R2	29	0.00659883333333
LINE/Jockey-I	29	0.0119305
LINE/R1	29	0.00581733333333
LINE/LOA	29	0
LINE/L2	29	0.000340583333333
LINE/CR1	29	0.0033445
LINE/RTE	29	0.0372933333333
LINE	29	0.00869633333333
LINE/L1	29	0
LTR	29	0.004889
LTR/Gypsy	29	0.0241041666667
LTR/Copia	29	0.00121791666667
RC/Helitron	29	0.00566866666667
DNA/Transib	29	0
DNA/TcMar	29	0.00461541666667
DNA/Sola	29	0.000544583333333
DNA/PiggyBac	29	0.000107583333333
DNA/P	29	0
DNA	29	0.0185864166667
DNA/Maverick	29	0.109999
DNA/Kolobok	29	0.00106525
DNA/hAT	29	0.0966671666667
DNA/Harbinger	29	0.0102360833333
DNA/Ginger	29	0
DNA/Academ	29	0.000551
Other	29	0.00379191666667
SINE	30	0.0291679166667
LINE/R2	30	0.00420008333333
LINE/Jockey-I	30	0.0121748333333
LINE/R1	30	0.003888
LINE/LOA	30	0
LINE/L2	30	0.0003835
LINE/CR1	30	0.00382733333333
LINE/RTE	30	0.02859425
LINE	30	0.00848116666667
LINE/L1	30	0
LTR	30	0.00543
LTR/Gypsy	30	0.0236423333333
LTR/Copia	30	0.00105875
RC/Helitron	30	0.00500358333333
DNA/Transib	30	0
DNA/TcMar	30	0.00511908333333
DNA/Sola	30	0.000496583333333
DNA/PiggyBac	30	7.94166666667e-05
DNA/P	30	5.08333333333e-06
DNA	30	0.0190244166667
DNA/Maverick	30	0.0991345
DNA/Kolobok	30	0.00131741666667
DNA/hAT	30	0.0824420833333
DNA/Harbinger	30	0.00917625
DNA/Ginger	30	0
DNA/Academ	30	0.000520333333333
Other	30	0.0028465
SINE	31	0.0241236666667
LINE/R2	31	0.00411566666667
LINE/Jockey-I	31	0.0121405833333
LINE/R1	31	0.0047545
LINE/LOA	31	0
LINE/L2	31	0.000272
LINE/CR1	31	0.00338533333333
LINE/RTE	31	0.02364675
LINE	31	0.00756208333333
LINE/L1	31	0
LTR	31	0.00585025
LTR/Gypsy	31	0.02054125
LTR/Copia	31	0.00121508333333
RC/Helitron	31	0.00449733333333
DNA/Transib	31	0
DNA/TcMar	31	0.00507966666667
DNA/Sola	31	0.000689166666667
