Type	Kimura	Genome_percent
LINE/Jockey-I	21	0.0167273333333
LINE/R1	21	0.00834933333333
LINE/LOA	21	0
LINE/L2	21	0.000840083333333
LINE/CR1	21	0.004688
LINE/RTE	21	0.0890021666667
LINE	21	0.00908683333333
LINE/L1	21	0
LTR	21	0.00484766666667
LTR/Gypsy	21	0.0414364166667
LTR/Copia	21	0.00473341666667
RC/Helitron	21	0.0113421666667
DNA/Transib	21	0
DNA/TcMar	21	0.0291505
DNA/Sola	21	0.00103241666667
DNA/PiggyBac	21	0.000766916666667
DNA/P	21	0.000295416666667
DNA	21	0.0299678333333
DNA/Maverick	21	0.283669333333
DNA/Kolobok	21	0.000568
DNA/hAT	21	0.0823996666667
DNA/Harbinger	21	0.00985375
DNA/Ginger	21	6.50833333333e-05
DNA/Academ	21	0.00696666666667
Other	21	0.0508149166667
SINE	22	0.0159571666667
LINE/R2	22	0.0140101666667
LINE/Jockey-I	22	0.0141294166667
LINE/R1	22	0.00646108333333
LINE/LOA	22	0
LINE/L2	22	0.00070725
LINE/CR1	22	0.00438283333333
LINE/RTE	22	0.0742028333333
LINE	22	0.00899758333333
LINE/L1	22	0
LTR	22	0.00551825
LTR/Gypsy	22	0.0420628333333
LTR/Copia	22	0.00375641666667
RC/Helitron	22	0.00886075
DNA/Transib	22	0
DNA/TcMar	22	0.0249549166667
DNA/Sola	22	0.000664083333333
DNA/PiggyBac	22	0.0010795
DNA/P	22	0.000213333333333
DNA	22	0.0274333333333
DNA/Maverick	22	0.2640465
DNA/Kolobok	22	0.0010615
DNA/hAT	22	0.0691125833333
DNA/Harbinger	22	0.01048175
DNA/Ginger	22	6.75e-06
DNA/Academ	22	0.00787491666667
Other	22	0.0455686666667
SINE	23	0.0160165
LINE/R2	23	0.0103775833333
LINE/Jockey-I	23	0.0148151666667
LINE/R1	23	0.00648041666667
LINE/LOA	23	0
LINE/L2	23	0.0004415
LINE/CR1	23	0.00449558333333
LINE/RTE	23	0.0651666666667
LINE	23	0.00966475
LINE/L1	23	0
LTR	23	0.00562166666667
LTR/Gypsy	23	0.0432996666667
LTR/Copia	23	0.00457291666667
RC/Helitron	23	0.00715091666667
DNA/Transib	23	0
DNA/TcMar	23	0.02423225
DNA/Sola	23	0.000762666666667
DNA/PiggyBac	23	0.000779916666667
DNA/P	23	0.0002045
DNA	23	0.026067
DNA/Maverick	23	0.241094083333
DNA/Kolobok	23	0.00109525
DNA/hAT	23	0.0629666666667
DNA/Harbinger	23	0.0116285833333
DNA/Ginger	23	0
DNA/Academ	23	0.00802933333333
Other	23	0.03994625
SINE	24	0.014449
LINE/R2	24	0.00856608333333
LINE/Jockey-I	24	0.0109100833333
LINE/R1	24	0.00635108333333
LINE/LOA	24	0
LINE/L2	24	0.000652583333333
LINE/CR1	24	0.00431191666667
LINE/RTE	24	0.05271075
LINE	24	0.0078415
LINE/L1	24	0
LTR	24	0.0055695
LTR/Gypsy	24	0.0450811666667
LTR/Copia	24	0.00320833333333
RC/Helitron	24	0.00598816666667
DNA/Transib	24	0
DNA/TcMar	24	0.02252475
DNA/Sola	24	0.000725666666667
DNA/PiggyBac	24	0.0008155
DNA/P	24	0.00015625
DNA	24	0.0245136666667
DNA/Maverick	24	0.22137475
DNA/Kolobok	24	0.00173875
DNA/hAT	24	0.0549446666667
DNA/Harbinger	24	0.0124411666667
DNA/Ginger	24	0
DNA/Academ	24	0.00854291666667
Other	24	0.0326671666667
SINE	25	0.01318875
LINE/R2	25	0.00596308333333
LINE/Jockey-I	25	0.00953083333333
LINE/R1	25	0.00657133333333
LINE/LOA	25	0
