Type	Kimura	Genome_percent
LINE/RTE	21	0.156004416667
LINE	21	0.0106444166667
LINE/L1	21	0.00010775
LTR	21	0.00912741666667
LTR/Gypsy	21	0.103556833333
LTR/Copia	21	0.00427191666667
RC/Helitron	21	0.0165375833333
DNA/Transib	21	4.96666666667e-05
DNA/TcMar	21	0.01188275
DNA/Sola	21	0.000455833333333
DNA/PiggyBac	21	0.000352166666667
DNA/P	21	0.000155
DNA	21	0.0280730833333
DNA/Maverick	21	0.251876083333
DNA/Kolobok	21	0.000153833333333
DNA/hAT	21	0.137844333333
DNA/Harbinger	21	0.019251
DNA/Ginger	21	0
DNA/Academ	21	0.00406783333333
Other	21	0.031267
SINE	22	0.02797075
LINE/R2	22	0.00283883333333
LINE/Jockey-I	22	0.0177519166667
LINE/R1	22	0.0018285
LINE/LOA	22	0
LINE/L2	22	0.00063825
LINE/CR1	22	0.00493075
LINE/RTE	22	0.141274
LINE	22	0.00945883333333
LINE/L1	22	0.000170333333333
LTR	22	0.00628458333333
LTR/Gypsy	22	0.09643975
LTR/Copia	22	0.00276741666667
RC/Helitron	22	0.0132885833333
DNA/Transib	22	1.05e-05
DNA/TcMar	22	0.0110628333333
DNA/Sola	22	0.000244916666667
DNA/PiggyBac	22	0.00024475
DNA/P	22	0.0001575
DNA	22	0.0254335
DNA/Maverick	22	0.228203833333
DNA/Kolobok	22	0.000160166666667
DNA/hAT	22	0.123137083333
DNA/Harbinger	22	0.0236084166667
DNA/Ginger	22	0
DNA/Academ	22	0.00333
Other	22	0.0285059166667
SINE	23	0.0261266666667
LINE/R2	23	0.00209291666667
LINE/Jockey-I	23	0.0162215
LINE/R1	23	0.00185633333333
LINE/LOA	23	0
LINE/L2	23	0.000759333333333
LINE/CR1	23	0.00483408333333
LINE/RTE	23	0.122170166667
LINE	23	0.0102194166667
LINE/L1	23	0.0003015
LTR	23	0.0056585
LTR/Gypsy	23	0.088154
LTR/Copia	23	0.00250625
RC/Helitron	23	0.01156625
DNA/Transib	23	0
DNA/TcMar	23	0.009725
DNA/Sola	23	0.000299333333333
DNA/PiggyBac	23	0.000259083333333
DNA/P	23	1.34166666667e-05
DNA	23	0.02222075
DNA/Maverick	23	0.2106775
DNA/Kolobok	23	0.000132
DNA/hAT	23	0.112311416667
DNA/Harbinger	23	0.02772375
DNA/Ginger	23	0
DNA/Academ	23	0.00305891666667
Other	23	0.02685725
SINE	24	0.0263724166667
LINE/R2	24	0.00123575
LINE/Jockey-I	24	0.0146141666667
LINE/R1	24	0.00189083333333
LINE/LOA	24	0
LINE/L2	24	0.000511
LINE/CR1	24	0.00487491666667
