Type	Kimura	Genome_percent
DNA	15	0.119876416667
DNA/Maverick	15	0.468613333333
DNA/Kolobok	15	2.76666666667e-05
DNA/hAT	15	0.205479833333
DNA/Harbinger	15	0.00567166666667
DNA/Ginger	15	4.925e-05
DNA/Academ	15	0.00163691666667
Other	15	0.0109359166667
SINE	16	0.0240506666667
LINE/R2	16	0.108421
LINE/Jockey-I	16	0.0189820833333
LINE/R1	16	0.000568916666667
LINE/LOA	16	0
LINE/L2	16	0.00197283333333
LINE/CR1	16	0.00801316666667
LINE/RTE	16	0.05593725
LINE	16	0.0151588333333
LINE/L1	16	0
LTR	16	0.00444325
LTR/Gypsy	16	0.0148495
LTR/Copia	16	0.00631308333333
RC/Helitron	16	0.027629
DNA/Transib	16	0
DNA/TcMar	16	0.00728358333333
DNA/Sola	16	0.001213
DNA/PiggyBac	16	0.00054875
DNA/P	16	5.84166666667e-05
DNA	16	0.11307825
DNA/Maverick	16	0.448656083333
DNA/Kolobok	16	0
DNA/hAT	16	0.18343125
DNA/Harbinger	16	0.00649225
DNA/Ginger	16	2.01666666667e-05
DNA/Academ	16	0.001065
Other	16	0.01135725
SINE	17	0.01789825
LINE/R2	17	0.0921028333333
LINE/Jockey-I	17	0.0175621666667
LINE/R1	17	0.000545583333333
LINE/LOA	17	0
LINE/L2	17	0.00149675
LINE/CR1	17	0.00839225
LINE/RTE	17	0.04512175
LINE	17	0.0140816666667
LINE/L1	17	0
LTR	17	0.00487341666667
LTR/Gypsy	17	0.0128663333333
LTR/Copia	17	0.00570266666667
RC/Helitron	17	0.0292918333333
DNA/Transib	17	0
DNA/TcMar	17	0.00824583333333
DNA/Sola	17	0.00118891666667
DNA/PiggyBac	17	0.000821083333333
DNA/P	17	3.55e-05
DNA	17	0.103812
DNA/Maverick	17	0.411973
DNA/Kolobok	17	1.63333333333e-05
DNA/hAT	17	0.1635385
DNA/Harbinger	17	0.0054285
DNA/Ginger	17	2.33333333333e-05
DNA/Academ	17	0.001199
Other	17	0.0127040833333
SINE	18	0.01278475
LINE/R2	18	0.08438425
LINE/Jockey-I	18	0.0192433333333
LINE/R1	18	0.00056875
LINE/LOA	18	0
LINE/L2	18	0.00194633333333
LINE/CR1	18	0.00851583333333
LINE/RTE	18	0.0386943333333
LINE	18	0.0128458333333
LINE/L1	18	0
LTR	18	0.00542825
LTR/Gypsy	18	0.014004
LTR/Copia	18	0.00588741666667
RC/Helitron	18	0.027843
DNA/Transib	18	0
DNA/TcMar	18	0.00729383333333
DNA/Sola	18	0.00118883333333
DNA/PiggyBac	18	0.00100358333333
DNA/P	18	7.74166666667e-05
DNA	18	0.0892780833333
DNA/Maverick	18	0.377240416667
DNA/Kolobok	18	6.66666666667e-06
DNA/hAT	18	0.146370583333
DNA/Harbinger	18	0.00597833333333
DNA/Ginger	18	5.41666666667e-06
DNA/Academ	18	0.00122308333333
Other	18	0.01338925
SINE	19	0.011371
LINE/R2	19	0.0737854166667
LINE/Jockey-I	19	0.01506025
LINE/R1	19	0.0007505
LINE/LOA	19	0
LINE/L2	19	0.00182958333333
LINE/CR1	19	0.00665341666667
LINE/RTE	19	0.03041825
LINE	19	0.0122215
LINE/L1	19	0
LTR	19	0.00523083333333
LTR/Gypsy	19	0.01428675
LTR/Copia	19	0.00508583333333
RC/Helitron	19	0.0265356666667
DNA/Transib	19	0
DNA/TcMar	19	0.00821375
DNA/Sola	19	0.000736333333333
DNA/PiggyBac	19	0.000823583333333
DNA/P	19	4.83333333333e-05
DNA	19	0.0789831666667
DNA/Maverick	19	0.336740083333
DNA/Kolobok	19	7.16666666667e-06
DNA/hAT	19	0.12472925
DNA/Harbinger	19	0.00504283333333
DNA/Ginger	19	8.33333333333e-07
DNA/Academ	19	0.000935
Other	19	0.016775
SINE	20	0.00824991666667
LINE/R2	20	0.06836575
LINE/Jockey-I	20	0.01218325
LINE/R1	20	0.000468666666667
LINE/LOA	20	0
LINE/L2	20	0.00147983333333
LINE/CR1	20	0.00611716666667
LINE/RTE	20	0.02665625
LINE	20	0.0133416666667
LINE/L1	20	0
LTR	20	0.00667858333333
LTR/Gypsy	20	0.01481175
LTR/Copia	20	0.00503491666667
RC/Helitron	20	0.0241478333333
DNA/Transib	20	0
DNA/TcMar	20	0.00901166666667
DNA/Sola	20	0.000473
DNA/PiggyBac	20	0.000754
DNA/P	20	9.99166666667e-05
DNA	20	0.0666110833333
DNA/Maverick	20	0.300682833333
DNA/Kolobok	20	4.66666666667e-06
DNA/hAT	20	0.107695833333
DNA/Harbinger	20	0.00482633333333
DNA/Ginger	20	2.725e-05
DNA/Academ	20	0.00112208333333
Other	20	0.0204515833333
SINE	21	0.00710441666667
LINE/R2	21	0.0551894166667
LINE/Jockey-I	21	0.0128048333333
LINE/R1	21	0.000790166666667
LINE/LOA	21	0
LINE/L2	21	0.00161783333333
LINE/CR1	21	0.00605483333333
LINE/RTE	21	0.0227524166667
LINE	21	0.0111974166667
LINE/L1	21	0
LTR	21	0.00563183333333
LTR/Gypsy	21	0.0142504166667
LTR/Copia	21	0.00568683333333
RC/Helitron	21	0.02371975
DNA/Transib	21	0
DNA/TcMar	21	0.00967316666667
DNA/Sola	21	0.000611083333333
DNA/PiggyBac	21	0.0006035
DNA/P	21	8.25833333333e-05
DNA	21	0.0589635
DNA/Maverick	21	0.2697705
DNA/Kolobok	21	1.075e-05
DNA/hAT	21	0.0957149166667
DNA/Harbinger	21	0.00487508333333
DNA/Ginger	21	0
DNA/Academ	21	0.000735416666667
Other	21	0.0222224166667
SINE	22	0.00647358333333
LINE/R2	22	0.0465443333333
LINE/Jockey-I	22	0.0107970833333
LINE/R1	22	0.000748416666667
LINE/LOA	22	0
LINE/L2	22	0.00133891666667
LINE/CR1	22	0.005469
LINE/RTE	22	0.0233315
LINE	22	0.0127145
LINE/L1	22	0
LTR	22	0.00719741666667
LTR/Gypsy	22	0.0143415
LTR/Copia	22	0.00600816666667
RC/Helitron	22	0.0199414166667
DNA/Transib	22	0
DNA/TcMar	22	0.0105900833333
DNA/Sola	22	0.000865333333333
DNA/PiggyBac	22	0.0006115
DNA/P	22	9.56666666667e-05
DNA	22	0.0530995
DNA/Maverick	22	0.241487333333
DNA/Kolobok	22	0
DNA/hAT	22	0.0852016666667
DNA/Harbinger	22	0.00483925
DNA/Ginger	22	2.71666666667e-05
DNA/Academ	22	0.000910333333333
Other	22	0.0273104166667
SINE	23	0.00517891666667
LINE/R2	23	0.0393429166667
LINE/Jockey-I	23	0.008809
LINE/R1	23	0.000498083333333
LINE/LOA	23	0
LINE/L2	23	0.00101616666667
LINE/CR1	23	0.00587591666667
LINE/RTE	23	0.0194414166667
LINE	23	0.0121216666667
LINE/L1	23	0
LTR	23	0.00774875
LTR/Gypsy	23	0.01442975
LTR/Copia	23	0.00608325
RC/Helitron	23	0.02024425
DNA/Transib	23	0
DNA/TcMar	23	0.0109471666667
DNA/Sola	23	0.000559583333333
DNA/PiggyBac	23	0.000266083333333
DNA/P	23	0.00017275
DNA	23	0.0449905
DNA/Maverick	23	0.22020425
DNA/Kolobok	23	1.08333333333e-05
DNA/hAT	23	0.0772895833333
DNA/Harbinger	23	0.00494183333333
DNA/Ginger	23	1.45e-05
DNA/Academ	23	0.000843
Other	23	0.0294270833333
SINE	24	0.00526241666667
LINE/R2	24	0.0332970833333
LINE/Jockey-I	24	0.00776475
LINE/R1	24	0.0007965
LINE/LOA	24	0
LINE/L2	24	0.0009125
LINE/CR1	24	0.00465841666667
LINE/RTE	24	0.0168526666667
LINE	24	0.0112593333333
LINE/L1	24	0
LTR	24	0.00901683333333
LTR/Gypsy	24	0.0139556666667
LTR/Copia	24	0.00673725
RC/Helitron	24	0.0173638333333
DNA/Transib	24	0
DNA/TcMar	24	0.011477
DNA/Sola	24	0.000683333333333
DNA/PiggyBac	24	0.000408333333333
DNA/P	24	4.425e-05
DNA	24	0.0421179166667
DNA/Maverick	24	0.204766416667
DNA/Kolobok	24	0
DNA/hAT	24	0.0721545833333
DNA/Harbinger	24	0.00583608333333
DNA/Ginger	24	0
DNA/Academ	24	0.00085225
Other	24	0.03189
SINE	25	0.00491433333333
LINE/R2	25	0.0257564166667
LINE/Jockey-I	25	0.00747616666667
LINE/R1	25	0.000900916666667
LINE/LOA	25	0
LINE/L2	25	0.00121183333333
LINE/CR1	25	0.00485325
LINE/RTE	25	0.0148920833333
LINE	25	0.0108808333333
LINE/L1	25	0
LTR	25	0.00804808333333
LTR/Gypsy	25	0.0139955
LTR/Copia	25	0.00681633333333
RC/Helitron	25	0.0148483333333
DNA/Transib	25	0
DNA/TcMar	25	0.011259
DNA/Sola	25	0.00052025
DNA/PiggyBac	25	0.000302916666667
DNA/P	25	8.55833333333e-05
DNA	25	0.0387510833333
DNA/Maverick	25	0.191661833333
DNA/Kolobok	25	0
DNA/hAT	25	0.0663249166667
DNA/Harbinger	25	0.00579966666667
DNA/Ginger	25	7.91666666667e-06
DNA/Academ	25	0.000736666666667
Other	25	0.02971
SINE	26	0.00456416666667
LINE/R2	26	0.020988
LINE/Jockey-I	26	0.00631908333333
LINE/R1	26	0.000886666666667
LINE/LOA	26	0
LINE/L2	26	0.00100283333333
LINE/CR1	26	0.00425583333333
LINE/RTE	26	0.0134040833333
LINE	26	0.01002975
LINE/L1	26	0
LTR	26	0.00843841666667
LTR/Gypsy	26	0.01386
LTR/Copia	26	0.00709416666667
RC/Helitron	26	0.014966
DNA/Transib	26	0
DNA/TcMar	26	0.0113915833333
DNA/Sola	26	0.00050425
DNA/PiggyBac	26	0.000178583333333
DNA/P	26	0.00013375
DNA	26	0.03592375
DNA/Maverick	26	0.1863165
DNA/Kolobok	26	4.025e-05
DNA/hAT	26	0.0613095833333
DNA/Harbinger	26	0.00708491666667
DNA/Ginger	26	0
DNA/Academ	26	0.000967833333333
Other	26	0.0276901666667
SINE	27	0.00444741666667
LINE/R2	27	0.0157475
LINE/Jockey-I	27	0.00540325
LINE/R1	27	0.00100641666667
LINE/LOA	27	0
LINE/L2	27	0.000910666666667
LINE/CR1	27	0.00502341666667
LINE/RTE	27	0.00993633333333
LINE	27	0.00999316666667
LINE/L1	27	0
LTR	27	0.00695991666667
LTR/Gypsy	27	0.0143065833333
LTR/Copia	27	0.00631266666667
RC/Helitron	27	0.012544
DNA/Transib	27	0
DNA/TcMar	27	0.0102296666667
DNA/Sola	27	0.000802166666667
DNA/PiggyBac	27	0.000174083333333
DNA/P	27	2.30833333333e-05
DNA	27	0.0330615
DNA/Maverick	27	0.171943666667
DNA/Kolobok	27	3.85e-05
DNA/hAT	27	0.05976225
DNA/Harbinger	27	0.00759841666667
DNA/Ginger	27	1.21666666667e-05
DNA/Academ	27	0.000773833333333
Other	27	0.023703
SINE	28	0.00386825
LINE/R2	28	0.0125513333333
LINE/Jockey-I	28	0.00532958333333
LINE/R1	28	0.000698833333333
LINE/LOA	28	0
