Type	Kimura	Genome_percent
LINE/CR1	13	0.00541316666667
LINE/RTE	13	0.1949485
LINE	13	0.0140291666667
LINE/L1	13	6.64166666667e-05
LTR	13	0.00563616666667
LTR/Gypsy	13	0.0564745833333
LTR/Copia	13	0.00857108333333
RC/Helitron	13	0.02093275
DNA/Transib	13	0
DNA/TcMar	13	0.022556
DNA/Sola	13	0.00107625
DNA/PiggyBac	13	2.46666666667e-05
DNA/P	13	7.4e-05
DNA	13	0.0930134166667
DNA/Maverick	13	0.315741083333
DNA/Kolobok	13	0.0001145
DNA/hAT	13	0.16310425
DNA/Harbinger	13	0.0101063333333
DNA/Ginger	13	6.66666666667e-07
DNA/Academ	13	0.002414
Other	13	0.0198851666667
SINE	14	0.0540370833333
LINE/R2	14	0.0882105
LINE/Jockey-I	14	0.026807
LINE/R1	14	0.00226166666667
LINE/LOA	14	0
LINE/L2	14	0.000960916666667
LINE/CR1	14	0.006993
LINE/RTE	14	0.16996925
LINE	14	0.0120228333333
LINE/L1	14	0.000179
LTR	14	0.00457366666667
LTR/Gypsy	14	0.0506346666667
LTR/Copia	14	0.00706958333333
RC/Helitron	14	0.0190541666667
DNA/Transib	14	7.66666666667e-06
DNA/TcMar	14	0.0198529166667
DNA/Sola	14	0.000882416666667
DNA/PiggyBac	14	0.000113
DNA/P	14	3.525e-05
DNA	14	0.0900459166667
DNA/Maverick	14	0.351723166667
DNA/Kolobok	14	0.000185166666667
DNA/hAT	14	0.174275416667
DNA/Harbinger	14	0.0079335
DNA/Ginger	14	0
DNA/Academ	14	0.00279625
Other	14	0.0270995
SINE	15	0.0441866666667
LINE/R2	15	0.0818369166667
LINE/Jockey-I	15	0.0226039166667
LINE/R1	15	0.00184991666667
LINE/LOA	15	0
LINE/L2	15	0.00158475
LINE/CR1	15	0.006287
LINE/RTE	15	0.13449575
LINE	15	0.011632
LINE/L1	15	0.000146166666667
LTR	15	0.00364175
LTR/Gypsy	15	0.0483158333333
LTR/Copia	15	0.00689508333333
RC/Helitron	15	0.02124425
DNA/Transib	15	0.000148916666667
DNA/TcMar	15	0.0175901666667
DNA/Sola	15	0.00104216666667
DNA/PiggyBac	15	0.00024575
DNA/P	15	0.000151666666667
DNA	15	0.08751225
DNA/Maverick	15	0.36943525
DNA/Kolobok	15	0.000226916666667
DNA/hAT	15	0.175786916667
DNA/Harbinger	15	0.0063495
DNA/Ginger	15	7.08333333333e-06
DNA/Academ	15	0.00206633333333
Other	15	0.0336625833333
SINE	16	0.0347760833333
LINE/R2	16	0.06965975
LINE/Jockey-I	16	0.0182968333333
LINE/R1	16	0.00161258333333
LINE/LOA	16	0
LINE/L2	16	0.00126441666667
LINE/CR1	16	0.00652783333333
LINE/RTE	16	0.108985333333
LINE	16	0.012035
LINE/L1	16	0.000140583333333
LTR	16	0.00524875
LTR/Gypsy	16	0.0441646666667
LTR/Copia	16	0.005442
RC/Helitron	16	0.01838225
DNA/Transib	16	5.23333333333e-05
DNA/TcMar	16	0.0161046666667
DNA/Sola	16	0.00111516666667
DNA/PiggyBac	16	0.000113
DNA/P	16	5.5e-05
DNA	16	0.0755615
DNA/Maverick	16	0.36561625
DNA/Kolobok	16	0.000300666666667
DNA/hAT	16	0.16653625
DNA/Harbinger	16	0.00682141666667
DNA/Ginger	16	0
DNA/Academ	16	0.001823
Other	16	0.038836
SINE	17	0.027101
LINE/R2	17	0.0578595
LINE/Jockey-I	17	0.0186481666667
LINE/R1	17	0.00132741666667
LINE/LOA	17	0
LINE/L2	17	0.00112033333333
LINE/CR1	17	0.00509741666667
LINE/RTE	17	0.0868316666667
LINE	17	0.010567
LINE/L1	17	0.000463083333333
LTR	17	0.00573708333333
LTR/Gypsy	17	0.0426084166667
LTR/Copia	17	0.00689541666667
RC/Helitron	17	0.0160368333333
DNA/Transib	17	8.10833333333e-05
DNA/TcMar	17	0.0154675833333
DNA/Sola	17	0.000848833333333
DNA/PiggyBac	17	0.000654416666667
DNA/P	17	0.000259416666667
DNA	17	0.06463975
DNA/Maverick	17	0.36211175
DNA/Kolobok	17	0.000200416666667
DNA/hAT	17	0.15608875
DNA/Harbinger	17	0.00571558333333
DNA/Ginger	17	0
DNA/Academ	17	0.00247466666667
Other	17	0.0383354166667
SINE	18	0.0218961666667
LINE/R2	18	0.048168
LINE/Jockey-I	18	0.0178881666667
LINE/R1	18	0.00216891666667
LINE/LOA	18	0
LINE/L2	18	0.00107116666667
LINE/CR1	18	0.00581566666667
LINE/RTE	18	0.0711568333333
LINE	18	0.01026825
LINE/L1	18	0.000572
LTR	18	0.005153
LTR/Gypsy	18	0.0424373333333
LTR/Copia	18	0.006416
RC/Helitron	18	0.0167544166667
DNA/Transib	18	2.99166666667e-05
DNA/TcMar	18	0.0161269166667
DNA/Sola	18	0.00077025
DNA/PiggyBac	18	0.000275583333333
DNA/P	18	8.36666666667e-05
DNA	18	0.0590003333333
DNA/Maverick	18	0.350460916667
DNA/Kolobok	18	0.000382416666667
DNA/hAT	18	0.131257416667
DNA/Harbinger	18	0.005604
DNA/Ginger	18	0
DNA/Academ	18	0.00207841666667
Other	18	0.035357
SINE	19	0.0185385833333
LINE/R2	19	0.0397245833333
LINE/Jockey-I	19	0.015667
LINE/R1	19	0.00273991666667
LINE/LOA	19	0
LINE/L2	19	0.000882083333333
LINE/CR1	19	0.00602575
LINE/RTE	19	0.0645868333333
LINE	19	0.00964316666667
LINE/L1	19	0.000404
LTR	19	0.00380891666667
LTR/Gypsy	19	0.0437341666667
LTR/Copia	19	0.00644391666667
RC/Helitron	19	0.0156749166667
DNA/Transib	19	3.41666666667e-06
DNA/TcMar	19	0.0177211666667
DNA/Sola	19	0.001152
DNA/PiggyBac	19	0.000150166666667
DNA/P	19	0.000110166666667
DNA	19	0.0492953333333
DNA/Maverick	19	0.331761083333
DNA/Kolobok	19	0.000264166666667
DNA/hAT	19	0.114118
DNA/Harbinger	19	0.00614116666667
DNA/Ginger	19	0
DNA/Academ	19	0.0021555
Other	19	0.0305384166667
SINE	20	0.0152564166667
LINE/R2	20	0.0327201666667
LINE/Jockey-I	20	0.0145280833333
LINE/R1	20	0.00309808333333
LINE/LOA	20	0
LINE/L2	20	0.000912583333333
LINE/CR1	20	0.00523541666667
LINE/RTE	20	0.0572636666667
LINE	20	0.01119225
LINE/L1	20	0.000188666666667
LTR	20	0.00434525
LTR/Gypsy	20	0.0419871666667
LTR/Copia	20	0.00433225
RC/Helitron	20	0.0137575
DNA/Transib	20	4.16666666667e-06
DNA/TcMar	20	0.0181863333333
DNA/Sola	20	0.000830083333333
DNA/PiggyBac	20	0.00024875
DNA/P	20	0.000168583333333
DNA	20	0.042514
DNA/Maverick	20	0.317424416667
DNA/Kolobok	20	0.00053725
DNA/hAT	20	0.09496875
DNA/Harbinger	20	0.0061595
DNA/Ginger	20	0
DNA/Academ	20	0.00208766666667
Other	20	0.0243343333333
SINE	21	0.0128250833333
LINE/R2	21	0.0242928333333
LINE/Jockey-I	21	0.0136665833333
LINE/R1	21	0.00274016666667
LINE/LOA	21	0
LINE/L2	21	0.00115091666667
LINE/CR1	21	0.005209
LINE/RTE	21	0.04853975
LINE	21	0.00951083333333
LINE/L1	21	0.000194416666667
LTR	21	0.00426725
LTR/Gypsy	21	0.0401896666667
LTR/Copia	21	0.00345425
RC/Helitron	21	0.01167575
DNA/Transib	21	0
DNA/TcMar	21	0.0173921666667
DNA/Sola	21	0.000978333333333
DNA/PiggyBac	21	0.000378
DNA/P	21	6.58333333333e-06
DNA	21	0.0366620833333
DNA/Maverick	21	0.298021083333
